"station_id","name","capacity","num_bikes_available","num_docks_available","last_reported","lat","lon","is_installed","is_renting","is_returning","capture_timestamp"
7597,"Yonge St / Golfdale Rd",15,5,10,1752513141,43.732016,-79.403637,1,1,1,2025-07-14 13:11:15
7598,"Teddington Park Ave",15,9,6,1752512987,43.732975,-79.40401,1,1,1,2025-07-14 13:11:15
7599,"Richmond St W / York St",17,15,0,1752513078,43.650745,-79.383633,1,1,1,2025-07-14 13:11:15
7600,"Ursula Franklin St / Huron St - SMART",20,14,4,1752512976,43.660274,-79.398049,1,1,1,2025-07-14 13:11:15
7601,"Brick Works",24,17,5,1752512988,43.683884,-79.36647,1,1,1,2025-07-14 13:11:15
7602,"Woodbine Ave / O'Connor Dr",19,2,16,1752513012,43.699281,-79.318802,1,1,1,2025-07-14 13:11:15
7603,"O'Connor Dr / Curity Ave",14,3,10,1752513022,43.707582,-79.311439,1,1,1,2025-07-14 13:11:15
7604,"St. Columba Pl / St. Clair Ave E",19,4,15,1752512996,43.70567,-79.310554,1,1,1,2025-07-14 13:11:15
7605,"Lumsden Ave / Eastdale Ave",20,6,14,1752513079,43.6941354819917,-79.3005871877529,1,1,1,2025-07-14 13:11:15
7606,"Dawes Rd / Taylor Creek Trl",19,14,3,1752512619,43.696631,-79.297436,1,1,1,2025-07-14 13:11:15
7607,"Fairmount Park",19,14,4,1752513109,43.6765897,-79.3163022,1,1,1,2025-07-14 13:11:15
7608,"Wilket Creek Park",27,8,19,1752513017,43.720645,-79.355474,1,1,1,2025-07-14 13:11:15
7609,"Sunnybrook Park",27,14,11,1752513085,43.720233,-79.362092,1,1,1,2025-07-14 13:11:15
7610,"Kingston Rd / Beech Ave",15,4,10,1752513119,43.680095,-79.291714,1,1,1,2025-07-14 13:11:15
7611,"Victoria Park Ave / Danforth Ave",19,9,8,1752512991,43.691468,-79.288619,1,1,1,2025-07-14 13:11:15
7612,"Livingston Rd / Guildwood Pkwy",19,2,16,1752513027,43.747854,-79.199327,1,1,1,2025-07-14 13:11:15
7613,"Livingston Rd (Highland Creek Trail)",19,2,17,1752512995,43.7561681,-79.2026694,1,1,1,2025-07-14 13:11:15
7614,"Morningside Park (Highland Creek Trail)",23,14,6,1752513058,43.779353,-79.193023,1,1,1,2025-07-14 13:11:15
7615,"Colonel Danforth Park",19,6,13,1752513140,43.7777114,-79.1659711,1,1,1,2025-07-14 13:11:15
7616,"Waterfront Trail (Rouge Hill)",19,10,6,1752513150,43.778015,-79.131911,1,1,1,2025-07-14 13:11:15
7617,"Starspray Blvd / Lawrence Ave E",19,15,0,1752513074,43.7885252145541,-79.1231844760227,1,1,1,2025-07-14 13:11:15
7618,"Vaughan Rd / Oakwood Ave",19,1,18,1752513037,43.6926825,-79.441042,1,1,1,2025-07-14 13:11:15
7619,"Braemar Ave / Eglinton Ave W",15,0,14,1752512974,43.7041957,-79.4094472,1,1,1,2025-07-14 13:11:15
7620,"Eglinton Ave E / Redpath Ave",31,13,17,1752513049,43.7078691,-79.39248,1,1,1,2025-07-14 13:11:15
7622,"Marie Curtis Park",23,19,2,1752513081,43.5880774,-79.5432067,1,1,1,2025-07-14 13:11:15
7623,"Royal York Rd / Lake Shore Blvd W",19,9,9,1752513149,43.6029904,-79.4926867,1,1,1,2025-07-14 13:11:15
7624,"Guildwood GO Station (South)",11,0,11,1752513087,43.754978,-79.1971289,1,1,1,2025-07-14 13:11:15
7625,"Yonge St / Lawrence Ave E",23,3,20,1752513057,43.7254665,-79.4011545,1,1,1,2025-07-14 13:11:15
7626,"Rouge Hill GO Station",25,4,16,1752513143,43.7805505,-79.1301203,1,1,1,2025-07-14 13:11:15
7627,"Shaw St / Essex St - SMART",15,1,14,1752512976,43.667076,-79.425116,1,1,1,2025-07-14 13:11:15
7629,"Lundy Ave / Étienne Brûlé Park",15,6,8,1752513087,43.6625395,-79.5030161,1,1,1,2025-07-14 13:11:15
7630,"Twelfth St / Thirteenth St",22,16,3,1752513023,43.6002896,-79.5108692,1,1,1,2025-07-14 13:11:15
7631,"Florence Gell Park",15,12,2,1752512987,43.6619658232602,-79.4985106527786,1,1,1,2025-07-14 13:11:15
7632,"Chiltern Hill Rd / Eglinton Ave W",17,1,14,1752513109,43.7004017,-79.4275305,1,1,1,2025-07-14 13:11:15
7633,"Noble St / Queen St W",15,12,3,1752513123,43.6422691740919,-79.4292097911501,1,1,1,2025-07-14 13:11:15
7635,"Runnymede Rd / Annette St",15,1,14,1752512988,43.6596299,-79.4799176,1,1,1,2025-07-14 13:11:15
7636,"Bloor St W / Riverside Dr",23,0,22,1752513064,43.647663,-79.487583,1,1,1,2025-07-14 13:11:15
7637,"Judson St / Royal York Rd",19,4,13,1752513041,43.6162721,-79.4990363,1,1,1,2025-07-14 13:11:15
7639,"135 Queens Wharf Rd - SMART",16,0,14,1752513140,43.6399714,-79.399404,1,1,1,2025-07-14 13:11:15
7640,"Spadina Rd / St. Clair Ave W",15,0,15,1752512985,43.683979,-79.410657,1,1,1,2025-07-14 13:11:15
7641,"Annette St / Dundas St W",15,0,14,1752513099,43.6641174,-79.4588522,1,1,1,2025-07-14 13:11:15
7642,"Yonge St / St. Clair Ave",19,12,6,1752513051,43.6885046,-79.3941607681229,1,1,1,2025-07-14 13:11:15
7643,"Oriole Pkwy / Kilbarry Rd",19,0,19,1752513006,43.6954486,-79.4026176,1,1,1,2025-07-14 13:11:15
7644,"East Lynn Ave / Danforth Ave",15,10,5,1752513104,43.6850809,-79.3149901,1,1,1,2025-07-14 13:11:15
7645,"University of Toronto Scarborough",16,0,15,1752513002,43.7842419,-79.1849889,1,1,1,2025-07-14 13:11:15
7646,"University Ave / Richmond St W",15,9,5,1752513066,43.6498190344626,-79.3864127025162,1,1,1,2025-07-14 13:11:15
7647,"Elm St/ University Ave (East Side)",17,2,14,1752513091,43.656373,-79.3878104,1,1,1,2025-07-14 13:11:15
7650,"St. Clair West Subway Station - Heath St. W",23,0,23,1752513015,43.686352,-79.415894,1,1,1,2025-07-14 13:11:15
7654,"Bloor St W / Pacific Ave",7,0,5,1752513061,43.6541245,-79.4636388,1,1,1,2025-07-14 13:11:15
7655,"Danforth Ave / Dewhurst Blvd",15,3,11,1752513106,43.680207,-79.339243,1,1,1,2025-07-14 13:11:15
7656,"Bloor St W / Brock Ave",11,1,10,1752512999,43.6589882,-79.438715,1,1,1,2025-07-14 13:11:15
7657,"1 Market St",20,7,12,1752513071,43.6469928,-79.3706665,1,1,1,2025-07-14 13:11:15
7658,"King's Mill Park",27,17,7,1752513048,43.649204068767,-79.4933633420141,1,1,1,2025-07-14 13:11:15
7659,"Amroth Ave / Danforth Ave",19,6,13,1752513046,43.6856128,-79.3116827,1,1,1,2025-07-14 13:11:15
7660,"285 Victoria St",39,18,20,1752513027,43.656633,-79.379625,1,1,1,2025-07-14 13:11:15
7662,"Beaty Ave / Queen St W",19,3,14,1752513018,43.6393107,-79.4408141,1,1,1,2025-07-14 13:11:15
7663,"Kilgour Rd / Rumsey Rd",17,6,11,1752513145,43.718039,-79.371914,1,1,1,2025-07-14 13:11:15
7664,"Sunnybrook Health Centre - L Wing",15,12,3,1752513071,43.72268,-79.37644,1,1,1,2025-07-14 13:11:15
7665,"Sunnybrook Health Centre - S Wing",11,9,2,1752513063,43.720998,-79.377456,1,1,1,2025-07-14 13:11:15
7666,"Dundas St W / St Helen's Ave - SMART",26,12,14,1752513099,43.6504218,-79.4407647,1,1,1,2025-07-14 13:11:15
7667,"Spadina Ave / Sussex Ave ",35,2,31,1752513024,43.664028,-79.4029787,1,1,1,2025-07-14 13:11:15
7668,"Simcoe St / Dundas St W",20,16,2,1752513128,43.655103,-79.389295,1,1,1,2025-07-14 13:11:15
7671,"Yonge St / Montgomery Ave - SMART",12,4,8,1752513011,43.7096085957009,-79.3991512500562,1,1,1,2025-07-14 13:11:15
7675,"1525 Dundas St W",15,4,11,1752512976,43.64957,-79.432446,1,1,1,2025-07-14 13:11:15
7676,"York University (Glendon Campus) - SMART",16,7,8,1752513105,43.7273654882463,-79.3814254607724,1,1,1,2025-07-14 13:11:15
7677,"1303 Yonge St - SMART",16,1,14,1752513141,43.6846177,-79.3924592,1,1,1,2025-07-14 13:11:15
7678,"York University Station (South) - SMART",16,1,14,1752513132,43.77345,-79.5002,1,1,1,2025-07-14 13:11:15
7679,"York University Station (North)",15,2,13,1752513134,43.7741,-79.5005,1,1,1,2025-07-14 13:11:15
7682,"Bathurst St / Front St W",35,0,34,1752513059,43.6413479,-79.4013882,1,1,1,2025-07-14 13:11:15
7684,"Bay St / Harbour St ",23,20,1,1752512996,43.64215,-79.377,1,1,1,2025-07-14 13:11:15
7685,"King St W / Brant St",22,4,17,1752513071,43.645102,-79.3974498,1,1,1,2025-07-14 13:11:15
7686,"Lower Jarvis St / The Esplanade",14,14,0,1752513128,43.6478206,-79.3704721,1,1,1,2025-07-14 13:11:15
7687,"Bloor St W / Gladstone Ave - SMART",10,1,7,1752513086,43.6602021,-79.4342726,1,1,1,2025-07-14 13:11:15
7688,"High Park Blvd / Parkside Dr",15,3,9,1752513028,43.6445643194223,-79.4573705897228,1,1,1,2025-07-14 13:11:15
7691,"Christie St / Dupont St",19,9,9,1752513122,43.67168,-79.421192,1,1,1,2025-07-14 13:11:15
7692,"85 Lee Ave",26,9,6,1752513006,43.6700692,-79.2971326,1,1,1,2025-07-14 13:11:15
7693,"Mutual St / Shuter St",23,0,23,1752513133,43.6549196775549,-79.374960865926,1,1,1,2025-07-14 13:11:15
7694,"Victoria Park Ave / Dawes Rd",19,5,14,1752513047,43.706466,-79.29511,1,1,1,2025-07-14 13:11:15
7695,"Queen St E / Joseph Duggan Rd",19,5,14,1752513110,43.6677628,-79.3081171,1,1,1,2025-07-14 13:11:15
7696,"Heyworth Cres / Kingston Rd",19,9,10,1752513022,43.6750806,-79.3068697,1,1,1,2025-07-14 13:11:15
7698,"St. Clair Ave W / Caledonia Rd",13,0,13,1752513099,43.6756664338495,-79.453930933004,1,1,1,2025-07-14 13:11:15
7699,"St Clair Ave W / Oakwood Ave",15,3,12,1752513094,43.678177,-79.435364,1,1,1,2025-07-14 13:11:15
7700,"St. Clair Ave W / Robina Ave",15,0,15,1752513026,43.68005,-79.43469,1,1,1,2025-07-14 13:11:15
7701,"Roncesvalles Ave / Fermanagh Ave",19,8,11,1752513097,43.6463144692452,-79.4487940701453,1,1,1,2025-07-14 13:11:15
7702,"111 Broadview Ave",18,10,7,1752513113,43.6593483,-79.3499366,1,1,1,2025-07-14 13:11:15
7703,"Oak St / Sackville St",19,0,18,1752513119,43.6613642,-79.3641171,1,1,1,2025-07-14 13:11:15
7704,"24 Mountjoy Ave",19,9,10,1752513071,43.6804935028988,-79.3304455272138,1,1,1,2025-07-14 13:11:15
7705,"Colgate Ave / Carlaw Ave",19,2,17,1752513093,43.6623658,-79.3413344,1,1,1,2025-07-14 13:11:15
7706,"Felstead Ave/Gillard Ave (Monarch Park)",27,3,24,1752513002,43.6791345,-79.3263159,1,1,1,2025-07-14 13:11:15
7707,"Coronation Park (Martin Goodman Trail)",19,3,10,1752513016,43.635007,-79.403341,1,1,1,2025-07-14 13:11:15
7708,"101 Cedarvale Ave",28,2,20,1752513081,43.6868681,-79.3110942,1,1,1,2025-07-14 13:11:15
7709,"Beltline Trail / Yonge St",23,5,18,1752513000,43.6962302,-79.3950434,1,1,1,2025-07-14 13:11:15
7710,"11 Spadina Rd",18,1,11,1752513013,43.6677246,-79.4041365,1,1,1,2025-07-14 13:11:15
7711,"Havelock St / Dewson St",15,5,8,1752513025,43.6554793,-79.4302462,1,1,1,2025-07-14 13:11:15
7712,"Queen St W / Shaw St",22,15,4,1752513028,43.6442457,-79.4161044,1,1,1,2025-07-14 13:11:15
7713,"Temperance St / Bay St",23,19,0,1752513150,43.6506,-79.381285,1,1,1,2025-07-14 13:11:15
7715,"Lumsden Ave / Cedarvale Ave",11,3,8,1752513006,43.693187,-79.314283,1,1,1,2025-07-14 13:11:15
7716,"Church St / The Esplanade",19,18,1,1752513045,43.6469251,-79.3733192,1,1,1,2025-07-14 13:11:15
7717,"Niagara St / Portland St",11,1,8,1752513095,43.6425791,-79.4001173,1,1,1,2025-07-14 13:11:15
7718,"St. Andrew's Playground Park",11,5,3,1752513061,43.646552,-79.399586,1,1,1,2025-07-14 13:11:15
7719,"Wolseley St / Augusta Ave",28,9,18,1752513057,43.6484201,-79.4005192,1,1,1,2025-07-14 13:11:15
7720,"King St W / Portland St - SMART",32,3,24,1752513081,43.644395,-79.4006543,1,1,1,2025-07-14 13:11:15
7721,"Widmer St / King St W",11,2,7,1752513116,43.6463574,-79.391206,1,1,1,2025-07-14 13:11:15
7724,"Wellesley St E / Parliament St",15,1,12,1752513016,43.6682342,-79.3702641,1,1,1,2025-07-14 13:11:15
7728,"Randolph Ave / Perth Ave",19,0,17,1752513012,43.6585504,-79.4497659,1,1,1,2025-07-14 13:11:15
7729,"265 Armadale Ave",44,16,21,1752513152,43.6501644,-79.4829691,1,1,1,2025-07-14 13:11:15
7730,"800 Fleet St (South)",43,2,35,1752513058,43.6367098521271,-79.4088051779099,1,1,1,2025-07-14 13:11:15
7731,"Victoria Park Ave / Kingston Rd",15,4,11,1752513125,43.68035,-79.28357,1,1,1,2025-07-14 13:11:15
7732,"Kingston Rd / Warden Ave",15,5,9,1752513100,43.6882413593181,-79.2704662803324,1,1,1,2025-07-14 13:11:15
7733,"Pharmacy Ave / Danforth Ave",15,1,13,1752513145,43.6929478,-79.2833998,1,1,1,2025-07-14 13:11:15
7734,"Danforth Ave / Warden Ave",15,0,15,1752513062,43.6950192,-79.2718066,1,1,1,2025-07-14 13:11:15
7735,"Birchcliff Ave / Kingston Rd",15,13,1,1752513098,43.691688,-79.265027,1,1,1,2025-07-14 13:11:15
7736,"Birchmount Rd / Kingston Rd",15,2,11,1752513149,43.6940129779426,-79.2625720454814,1,1,1,2025-07-14 13:11:15
7737,"Kingston Rd / Glen Everest Rd",15,2,12,1752513064,43.697490048103,-79.2565514646278,1,1,1,2025-07-14 13:11:15
7738,"Highview Ave / Kennedy Rd",15,2,13,1752513027,43.7024185814635,-79.2563167072858,1,1,1,2025-07-14 13:11:15
7739,"Kingston Rd / Ridgemoor Ave",15,7,8,1752512985,43.7064361425743,-79.2510444335329,1,1,1,2025-07-14 13:11:15
7740,"Sharpe St / Park St (Sandown Park)",15,0,15,1752513050,43.7105975,-79.2541175,1,1,1,2025-07-14 13:11:15
7741,"Howard Park Ave / Parkside Dr",15,1,14,1752513046,43.648657,-79.458111,1,1,1,2025-07-14 13:11:15
7742,"Eglinton Ave W / Prospect Cemetery",19,0,18,1752513078,43.69415,-79.4578258,1,1,1,2025-07-14 13:11:15
7743,"Eglinton Ave W / Gilbert Ave",19,7,12,1752512979,43.6925471668997,-79.4633275927292,1,1,1,2025-07-14 13:11:15
7744,"Rogers Rd / Prospect Cemetery",23,0,22,1752513148,43.68323,-79.455765,1,1,1,2025-07-14 13:11:15
7745,"Bert Robinson Park",15,4,11,1752513138,43.688028,-79.460265,1,1,1,2025-07-14 13:11:15
7746,"Marlee Ave / York Beltline Trail",19,0,17,1752513033,43.70163,-79.44099,1,1,1,2025-07-14 13:11:15
7747,"Eglinton Ave W / Ennerdale Rd",15,4,10,1752513105,43.6950323486098,-79.4530297103119,1,1,1,2025-07-14 13:11:15
7748,"Bloor St W / Old Mill Trl",19,1,17,1752513152,43.6501687,-79.4963345,1,1,1,2025-07-14 13:11:15
7749,"Wendover Rd / Bloor St W (Green P)",15,3,12,1752513150,43.6492,-79.50602,1,1,1,2025-07-14 13:11:15
7750,"Luttrell Ave / Danforth Ave",15,0,15,1752512984,43.6897656,-79.2939525,1,1,1,2025-07-14 13:11:15
7751,"Willingdon Blvd / Bloor St W (Green P)",15,11,4,1752513084,43.64817,-79.510392,1,1,1,2025-07-14 13:11:15
7752,"1926 Lake Shore Blvd W",23,15,4,1752513072,43.6357643,-79.4674917,1,1,1,2025-07-14 13:11:15
7753,"36 Park Lawn Rd",15,3,12,1752513151,43.6236917,-79.4838132,1,1,1,2025-07-14 13:11:15
7754,"Walter Saunders Park",15,1,13,1752513130,43.6993270725894,-79.4493630391668,1,1,1,2025-07-14 13:11:15
7755,"Park Lawn Rd / Berry Rd",15,6,7,1752513151,43.6360523813425,-79.4932523876969,1,1,1,2025-07-14 13:11:15
7756,"Tobermory Dr / Finch Corridor Trail",19,0,19,1752513052,43.7611741,-79.5114452,1,1,1,2025-07-14 13:11:15
7757,"The Well",19,2,3,1752513065,43.6430250551659,-79.3943013776132,1,1,1,2025-07-14 13:11:15
7758,"Driftwood Ave / Finch Corridor Trail",19,2,16,1752513051,43.7603624,-79.5162777,1,1,1,2025-07-14 13:11:15
7759,"The Pond Rd / Shoreham Dr",15,0,13,1752513011,43.772445,-79.511912,1,1,1,2025-07-14 13:11:15
7760,"Grand Avenue Park",23,12,9,1752512992,43.623708,-79.490054,1,1,1,2025-07-14 13:11:15
7761,"Moss Park",15,0,11,1752513143,43.655972,-79.370638,1,1,1,2025-07-14 13:11:15
7762,"College St / Henry St ",13,12,0,1752512994,43.6591529,-79.3947953,1,1,1,2025-07-14 13:11:15
7765,"St. John's Rd / Dundas St W",15,1,14,1752513057,43.6652676160587,-79.4750212288708,1,1,1,2025-07-14 13:11:15
7766,"Albany Ave / Bloor St W",14,2,11,1752513006,43.665541444218,-79.4101031760574,1,1,1,2025-07-14 13:11:15
7767,"Pioneer Village Subway Station",11,2,8,1752513067,43.7764901626558,-79.5085364909097,1,1,1,2025-07-14 13:11:15
7768,"Armoury St / Chestnut St",14,5,5,1752513008,43.6535179969088,-79.3859106379593,1,1,1,2025-07-14 13:11:15
7769,"Lake Shore Blvd W / Brow Dr",15,14,0,1752513088,43.5914100034525,-79.544181903441,1,1,1,2025-07-14 13:11:15
7770,"Spadina Ave / Sullivan St",23,20,1,1752513131,43.6508278555267,-79.396980998217,1,1,1,2025-07-14 13:11:15
7771,"St. Clair Ave W / Osler St",11,0,11,1752513045,43.6739269797493,-79.460684790213,1,1,1,2025-07-14 13:11:15
7772,"Simcoe St / King St W",15,14,1,1752513139,43.6475083513062,-79.3860443655576,1,1,1,2025-07-14 13:11:15
7773,"Grenoble Dr / Gateway Blvd",14,12,1,1752513031,43.7151321109808,-79.3341362332046,1,1,1,2025-07-14 13:11:15
7774,"Grenoble Dr / Deauville Ln",15,9,6,1752513081,43.7164967577466,-79.3308943993362,1,1,1,2025-07-14 13:11:15
7775,"Grenoble Dr / Vendome Pl",11,1,10,1752513025,43.7155379989674,-79.3281142766344,1,1,1,2025-07-14 13:11:15
7776,"Ferrand Dr / Rochefort Dr",19,7,11,1752513050,43.7196325352378,-79.3319995086678,1,1,1,2025-07-14 13:11:15
7777,"Thorncliffe Park Dr / Leaside Park Trail",15,11,3,1752513006,43.7040040529784,-79.3480701507874,1,1,1,2025-07-14 13:11:15
7778,"75 Thorncliffe Park Dr",11,6,4,1752513136,43.7051832827943,-79.3422472996295,1,1,1,2025-07-14 13:11:15
7779,"165 McRae Dr",15,3,12,1752513043,43.7058745466251,-79.3680059560285,1,1,1,2025-07-14 13:11:15
7780,"Mount Pleasant Rd / Davisville Ave - SMART",16,9,6,1752513116,43.7008822568697,-79.3873601666591,1,1,1,2025-07-14 13:11:15
7781,"St. Clair Ave W / Avenue Rd ",14,1,13,1752513118,43.6868893802823,-79.4009951314745,1,1,1,2025-07-14 13:11:15
7782,"Downsview Park Subway Station - SMART",20,0,19,1752513084,43.753107,-79.479626,1,1,1,2025-07-14 13:11:15
7783,"60 Carl Hall Rd - SMART",20,1,16,1752513044,43.7479639342367,-79.4752121735413,1,1,1,2025-07-14 13:11:15
7784,"Downsview Park Blvd / Keele St  - SMART",18,12,5,1752513026,43.7367382926211,-79.4822719556809,1,1,1,2025-07-14 13:11:15
7785,"Keele St / Dovehouse Ave - SMART",16,3,10,1752513039,43.7494501,-79.4869662,1,1,1,2025-07-14 13:11:15
7787,"HTO Park West",31,24,4,1752513029,43.6373714593192,-79.3897695870331,1,1,1,2025-07-14 13:11:15
7788,"Queens Quay E / Lower Jarvis St ",23,20,2,1752512980,43.6439276736633,-79.3687301736982,1,1,1,2025-07-14 13:11:15
7789,"75 Holly St",23,12,11,1752512995,43.7063279,-79.3962499,1,1,1,2025-07-14 13:11:15
7790,"Lynn Williams St / Pirandello St ",17,0,16,1752513133,43.639124514797,-79.4142316672161,1,1,1,2025-07-14 13:11:15
7791,"Ossington Ave / Bruce St",15,14,0,1752513126,43.6457023670517,-79.419331920537,1,1,1,2025-07-14 13:11:15
7792,"Gladstone Ave / Queen St W",15,9,6,1752513115,43.643141393374,-79.4272801594551,1,1,1,2025-07-14 13:11:15
7794,"York St / Harbour St (Love Park)",15,13,1,1752513021,43.6410166305332,-79.3803590375038,1,1,1,2025-07-14 13:11:15
7796,"Dundas St E / River St",18,0,15,1752513104,43.661152,-79.358505,1,1,1,2025-07-14 13:11:15
7798,"Shuter St/River St",15,0,15,1752513048,43.659296,-79.358035,1,1,1,2025-07-14 13:11:15
7799,"Danforth Ave / Danforth Rd",15,0,15,1752513134,43.6936220678415,-79.2771052969589,1,1,1,2025-07-14 13:11:15
7800,"Brimley Rd / McCowan District Park",19,2,15,1752513087,43.7270408636675,-79.2439140244675,1,1,1,2025-07-14 13:11:15
7801,"Parkcrest Dr / Kingston Rd",15,0,15,1752513149,43.7359671922425,-79.2199522148193,1,1,1,2025-07-14 13:11:15
7802,"King St W / Jameson Ave - SMART",12,3,8,1752513074,43.637357958881,-79.4361797588608,1,1,1,2025-07-14 13:11:15
7803,"Scarborough Soccer Centre",19,1,18,1752513150,43.7154661,-79.2876595,1,1,1,2025-07-14 13:11:15
7804,"Lansdowne Ave / Seaforth Ave ",12,4,8,1752513082,43.6429043959567,-79.4374605944775,1,1,1,2025-07-14 13:11:15
7805,"Pharmacy Ave / Teesdale Pl",19,8,11,1752513122,43.6973560808749,-79.285287110197,1,1,1,2025-07-14 13:11:15
7806,"Danforth Rd / Birchmount Rd ",15,4,10,1752513050,43.70688,-79.26851,1,1,1,2025-07-14 13:11:15
7807,"552 Birchmount Rd",15,0,14,1752513004,43.711762788596,-79.2702815288969,1,1,1,2025-07-14 13:11:15
7808,"Eastgate Cres / Pharmacy Ave ",15,0,15,1752513098,43.7110442448186,-79.2912731384558,1,1,1,2025-07-14 13:11:15
7809,"Firvalley Ct / Warden Ave",19,3,15,1752513092,43.7032112,-79.2787149,1,1,1,2025-07-14 13:11:15
7810,"Avenue Rd / Cumberland St ",15,4,9,1752513041,43.6698216950594,-79.3944461460327,1,1,1,2025-07-14 13:11:15
7811,"Midland Ave / Kingston Rd",19,3,12,1752513005,43.7128578,-79.2487086,1,1,1,2025-07-14 13:11:15
7812,"Bellamy Rd S / Kingston Rd",19,2,16,1752513008,43.7323277855009,-79.2249661987693,1,1,1,2025-07-14 13:11:15
7813,"Yonge St / Merton St ",23,13,10,1752513063,43.6962750705313,-79.3962939619187,1,1,1,2025-07-14 13:11:15
7814,"Fenwood Ht / Kingston Rd",15,11,3,1752513066,43.7269016982168,-79.2292039658266,1,1,1,2025-07-14 13:11:15
7815,"Avenue Rd / Macpherson Ave ",15,6,8,1752513154,43.6779437600995,-79.3983627858789,1,1,1,2025-07-14 13:11:15
7816,"Bay St / Dundas St W",55,25,28,1752513049,43.6553507784571,-79.383459667598,1,1,1,2025-07-14 13:11:15
7817,"Shaw St / King St W",15,2,13,1752512985,43.6412561641921,-79.4150299404754,1,1,1,2025-07-14 13:11:15
7818,"Soudan Ave / Yonge St ",19,4,14,1752513142,43.7043096,-79.3972815,1,1,1,2025-07-14 13:11:15
7819,"Avenue Rd / Oxton Ave ",15,0,15,1752513081,43.6971116030523,-79.4053729822784,1,1,1,2025-07-14 13:11:15
7820,"1612 Danforth Ave ",15,9,6,1752512980,43.6837078806533,-79.3226245363388,1,1,1,2025-07-14 13:11:15
7821,"Lisgar St / Queen St W - SMART",20,1,19,1752513023,43.6429917416414,-79.4235591156325,1,1,1,2025-07-14 13:11:15
7822,"Leslie St / Commissioners St  ",19,7,12,1752512974,43.6572754973901,-79.3266154419418,1,1,1,2025-07-14 13:11:15
7823,"Greenwood Ave / Sammon Ave",11,6,5,1752513068,43.6869867251666,-79.3347819828033,1,1,1,2025-07-14 13:11:15
7824,"Warden Subway Station",19,0,19,1752513123,43.711610980233,-79.2805556566223,1,1,1,2025-07-14 13:11:15
7825,"Kingston Rd / Scarborough Golf Club Rd",14,2,12,1752512981,43.7453110370026,-79.2097065078782,1,1,1,2025-07-14 13:11:15
7826,"Greenwood Ave / Gerrard St E",15,0,15,1752512989,43.670369178032,-79.3278269864509,1,1,1,2025-07-14 13:11:15
7827,"Chatham Ave / Byron Ave",15,9,6,1752513010,43.6798678328407,-79.334246138623,1,1,1,2025-07-14 13:11:15
7828,"Wakunda Pl / O'Connor Dr",11,0,10,1752513034,43.7160202437718,-79.3047092517501,1,1,1,2025-07-14 13:11:15
7829,"Tiago Ave / Westview Blvd",15,5,9,1752513033,43.711016215527,-79.3067574389162,1,1,1,2025-07-14 13:11:15
7830,"Plaxton Dr / St. Clair Ave E",15,7,7,1752513036,43.7075175596195,-79.3025206631394,1,1,1,2025-07-14 13:11:15
7831,"Victoria Park Ave / Edge Park Ave",18,3,14,1752512984,43.7176786795349,-79.2996158031447,1,1,1,2025-07-14 13:11:15
7832,"Finch Subway Station ",19,3,15,1752513044,43.781877158753,-79.4152850287493,1,1,1,2025-07-14 13:11:15
7833,"Glencairn Subway Station",15,0,15,1752513101,43.7092576381086,-79.4416910503666,1,1,1,2025-07-14 13:11:15
7834,"Glen Long Community Centre",15,0,15,1752513011,43.7082099264378,-79.4562780871719,1,1,1,2025-07-14 13:11:15
7835,"Caledonia Rd / Lotherton Pathway",19,0,19,1752513074,43.7075643668565,-79.4657147496681,1,1,1,2025-07-14 13:11:15
7836,"Harvie Ave / Rogers Rd",19,2,17,1752513053,43.684020311357,-79.4529788533035,1,1,1,2025-07-14 13:11:15
7837,"Ling Rd / Morningside Ave",19,10,7,1752512982,43.7666638178887,-79.1852176534424,1,1,1,2025-07-14 13:11:15
7838,"Lake Shore Blvd W / Legion Rd",19,7,11,1752513103,43.6205263076322,-79.4832022423799,1,1,1,2025-07-14 13:11:15
7839,"Lake Shore Blvd W / Seventeenth St",11,5,2,1752513048,43.598419260319,-79.5156110239426,1,1,1,2025-07-14 13:11:15
7840,"Mabelle Park",15,6,8,1752513042,43.6453894793256,-79.5276822170925,1,1,1,2025-07-14 13:11:15
7841,"Islington Subway Station (Aberfoyle Cres)",15,3,10,1752513016,43.6456585915462,-79.5233993895493,1,1,1,2025-07-14 13:11:15
7842,"Lake Shore Blvd W / Long Branch Ave",11,8,0,1752513048,43.5944583319628,-79.5338739085983,1,1,1,2025-07-14 13:11:15
7843,"Uno Dr / The Queensway",15,5,10,1752513011,43.6264932999219,-79.5035816764154,1,1,1,2025-07-14 13:11:15
7844,"Second St / Lake Shore Blvd W",15,10,5,1752513124,43.601914881185,-79.4994188865429,1,1,1,2025-07-14 13:11:15
7845,"Sixth St / Lake Shore Blvd W",15,5,10,1752513098,43.6011622910983,-79.5041604662704,1,1,1,2025-07-14 13:11:15
7846,"Bloor St W / Dundas St W (2)",15,5,8,1752512975,43.6428524464432,-79.5319948920654,1,1,1,2025-07-14 13:11:15
7849,"Viewmount Park",15,0,14,1752512981,43.707355726541,-79.4372307220901,1,1,1,2025-07-14 13:11:15
7850,"Maud St / Adelaide St W - SMART",16,1,12,1752513125,43.6460145694434,-79.3996049772635,1,1,1,2025-07-14 13:11:15
7851,"Keele St / Ingram Dr",15,2,13,1752513122,43.6987069496669,-79.4756586460327,1,1,1,2025-07-14 13:11:15
